#	file	col	type	count	unique	null	min	max	samples
127	train_features.csv	g-123	float64	23814	13686	0	-4.254	10.0	10.0(223)/0.0(44)/-0.3372(22)/-0.2988(10)/-0.0853(10)/0.4627(10)/0.1214(10)/0.3372(9)/0.0823(9)/-0.3528(9)
128	train_features.csv	g-124	float64	23814	13884	0	-10.0	7.64	0.0(20)/-0.3372(12)/-1.094(12)/-1.128(10)/-1.086(10)/-1.008(9)/-1.217(9)/-1.019(9)/-1.265(9)/1.147(8)
129	train_features.csv	g-125	float64	23814	13821	0	-10.0	8.915	0.0(34)/0.3372(15)/-0.3372(14)/0.6745(11)/-1.028(10)/-1.03(10)/-1.011(10)/-0.1585(9)/1.005(9)/-1.016(9)
130	train_features.csv	g-126	float64	23814	14457	0	-4.728	10.0	10.0(14)/-1.106(11)/-1.174(11)/0.0(10)/-1.089(10)/-1.355(9)/-1.043(9)/-1.013(9)/-1.049(9)/-1.077(9)
131	train_features.csv	g-127	float64	23814	11360	0	-7.969	10.0	0.0(149)/-0.3372(24)/0.0769(20)/-0.0783(18)/-0.0607(16)/0.3372(16)/-0.0553(15)/0.1173(15)/-0.1568(14)/5.0(14)
132	train_features.csv	g-128	float64	23814	13334	0	-10.0	6.117	-10.0(142)/0.0(48)/-0.0398(11)/0.0479(10)/0.3706(10)/-0.3372(10)/0.3372(10)/-0.0901(9)/0.0732(9)/0.0439(9)
133	train_features.csv	g-129	float64	23814	14328	0	-10.0	9.389	0.0(20)/-1.013(12)/-1.197(11)/1.037(9)/1.105(9)/1.069(9)/1.129(8)/-1.027(8)/-1.107(8)/-1.234(8)
134	train_features.csv	g-130	float64	23814	13495	0	-8.923	10.0	5.0(53)/0.0(49)/10.0(48)/4.663(20)/0.3372(13)/0.0901(13)/5.337(13)/-0.3372(11)/-0.0135(11)/-0.177(10)
135	train_features.csv	g-131	float64	23814	14706	0	-9.931	10.0	10.0(261)/1.03(13)/0.3372(12)/0.0(10)/-1.168(9)/-1.321(9)/1.147(9)/-1.03(9)/-1.034(9)/-1.05(8)
136	train_features.csv	g-132	float64	23814	9497	0	-2.849	10.0	0.0(588)/-0.1079(53)/-0.0887(50)/-0.3372(45)/0.0806(44)/-0.1369(40)/-0.1177(34)/-0.1396(30)/0.1173(29)/10.0(28)
137	train_features.csv	g-133	float64	23814	14474	0	-10.0	10.0	0.0(18)/-1.123(11)/1.137(10)/-1.001(10)/1.02(9)/-1.209(8)/10.0(8)/1.181(8)/-10.0(8)/0.3372(8)
138	train_features.csv	g-134	float64	23814	14148	0	-10.0	10.0	0.0(35)/-1.168(12)/-1.078(12)/1.043(10)/-1.011(9)/-1.082(9)/0.059(9)/0.3372(9)/1.009(9)/1.148(9)
139	train_features.csv	g-135	float64	23814	12336	0	-4.806	9.112	0.0(47)/-0.3372(15)/0.3372(12)/-0.4836(10)/-0.0425(10)/-0.0654(10)/0.0175(10)/0.0486(10)/0.7153(10)/0.0294(10)
140	train_features.csv	g-136	float64	23814	14213	0	-9.163	10.0	0.0(20)/0.3372(13)/1.024(12)/-0.3372(10)/-1.044(10)/1.083(10)/-1.036(9)/-0.6745(9)/1.009(9)/-1.001(9)
141	train_features.csv	g-137	float64	23814	14325	0	-9.757	8.064	0.0(14)/1.086(11)/1.109(10)/0.3372(10)/1.108(9)/1.103(9)/-1.196(9)/1.031(9)/1.038(8)/1.205(8)
142	train_features.csv	g-138	float64	23814	14241	0	-10.0	10.0	0.0(19)/1.207(13)/0.3372(12)/1.027(11)/1.01(10)/1.07(9)/1.072(9)/1.049(9)/1.052(8)/-1.148(8)
143	train_features.csv	g-139	float64	23814	14296	0	-10.0	10.0	0.0(16)/-1.143(11)/-1.067(10)/10.0(10)/-1.081(10)/-1.058(9)/-0.1804(9)/1.005(9)/1.117(9)/-1.104(9)
144	train_features.csv	g-140	float64	23814	14089	0	-5.583	7.832	0.3372(18)/0.0(17)/1.056(10)/1.042(9)/1.004(9)/-1.044(9)/-1.04(9)/-1.003(9)/0.2431(9)/-1.079(9)
145	train_features.csv	g-141	float64	23814	14069	0	-10.0	5.548	0.0(13)/1.044(13)/1.056(12)/1.128(12)/1.016(11)/1.283(10)/1.063(10)/1.026(10)/1.051(10)/-1.27(9)
146	train_features.csv	g-142	float64	23814	14388	0	-5.746	10.0	0.0(17)/-0.3372(16)/10.0(14)/0.3372(12)/-1.248(11)/-1.026(11)/0.6745(11)/-1.006(10)/-1.076(10)/-1.102(9)
147	train_features.csv	g-143	float64	23814	13836	0	-10.0	6.542	0.0(13)/1.112(12)/1.273(12)/1.684(11)/1.269(10)/1.4(10)/1.084(10)/1.349(10)/1.239(10)/1.035(10)
148	train_features.csv	g-144	float64	23814	14250	0	-5.633	10.0	10.0(38)/0.0(20)/-0.3372(13)/-1.033(10)/-1.072(10)/-1.023(9)/-1.007(9)/-1.271(9)/-1.045(8)/1.098(8)
149	train_features.csv	g-145	float64	23814	14163	0	-5.679	10.0	0.0(16)/1.03(11)/1.39(10)/1.04(10)/1.407(10)/1.048(10)/1.046(9)/1.097(9)/1.013(9)/1.036(9)
150	train_features.csv	g-146	float64	23814	14480	0	-10.0	10.0	0.0(22)/10.0(22)/-1.058(11)/-1.059(11)/1.064(11)/-1.258(10)/-1.047(10)/-0.3372(10)/-1.026(10)/-1.126(9)
151	train_features.csv	g-147	float64	23814	13165	0	-4.137	10.0	10.0(59)/0.0(39)/0.3372(12)/-0.3372(11)/0.0877(11)/0.1683(10)/-0.2526(10)/-0.0384(10)/0.1059(9)/-0.0398(9)
152	train_features.csv	g-148	float64	23814	14673	0	-6.169	10.0	10.0(19)/-1.14(9)/1.016(9)/0.0158(8)/1.127(8)/1.232(8)/-1.084(8)/1.153(8)/1.01(8)/0.0795(8)
153	train_features.csv	g-149	float64	23814	13977	0	-6.825	10.0	0.0(23)/1.074(11)/-1.087(10)/-1.033(10)/1.107(9)/1.166(9)/1.019(9)/1.015(9)/-1.023(9)/1.213(9)
154	train_features.csv	g-150	float64	23814	13586	0	-6.535	6.009	0.0(28)/0.3372(13)/1.024(11)/1.087(11)/-1.029(9)/1.114(9)/1.032(9)/-1.124(9)/-1.082(9)/1.016(9)
155	train_features.csv	g-151	float64	23814	13876	0	-8.046	9.959	0.0(15)/-1.002(13)/-1.239(11)/-1.095(11)/1.01(10)/-1.111(10)/-1.044(10)/-1.02(9)/-1.091(9)/-1.056(9)
156	train_features.csv	g-152	float64	23814	14521	0	-10.0	7.382	-10.0(46)/0.0(22)/1.181(12)/0.3372(11)/-0.0746(9)/1.019(9)/-0.0362(9)/0.0118(8)/1.034(8)/1.311(8)
157	train_features.csv	g-153	float64	23814	6927	0	-10.0	4.129	0.0(2651)/0.3372(233)/0.0003(120)/-0.3372(103)/0.5531(73)/0.0611(73)/0.2333(71)/0.2425(60)/0.6745(59)/0.1403(59)
158	train_features.csv	g-154	float64	23814	14177	0	-10.0	8.007	0.0(18)/1.145(12)/1.318(12)/1.204(12)/0.3372(11)/-1.005(10)/1.26(10)/1.253(10)/1.016(9)/1.143(9)
159	train_features.csv	g-155	float64	23814	13466	0	-2.699	10.0	0.0(69)/10.0(32)/-0.3372(20)/0.3372(13)/-0.6745(13)/-0.0181(11)/1.109(10)/-0.4444(10)/1.08(10)/-1.037(10)
160	train_features.csv	g-156	float64	23814	14611	0	-9.385	10.0	0.0(15)/-1.022(11)/-1.059(9)/-1.604(9)/-1.01(8)/1.002(8)/0.2542(8)/-1.228(8)/-1.076(8)/-1.218(8)
161	train_features.csv	g-157	float64	23814	12530	0	-10.0	10.0	0.0(468)/0.3372(176)/-0.3372(56)/0.2216(36)/0.4609(35)/0.2189(31)/0.3791(29)/-0.4378(26)/-0.1472(25)/0.4954(25)
162	train_features.csv	g-158	float64	23814	14430	0	-5.113	10.0	10.0(184)/0.0(29)/-1.055(11)/0.3372(10)/-1.101(10)/-1.016(10)/-1.184(10)/-1.049(10)/-1.01(10)/-0.6745(10)
163	train_features.csv	g-159	float64	23814	14032	0	-8.249	7.759	1.451(13)/1.02(12)/1.098(12)/1.23(11)/1.027(11)/1.292(10)/1.148(9)/-0.0707(9)/-1.043(9)/1.056(9)
164	train_features.csv	g-160	float64	23814	14630	0	-10.0	10.0	0.0(19)/1.032(16)/-10.0(13)/1.132(12)/1.002(11)/1.142(10)/1.165(10)/1.26(10)/1.501(9)/1.417(9)
165	train_features.csv	g-161	float64	23814	13871	0	-10.0	7.134	0.0(76)/0.3372(36)/-0.1337(20)/0.1845(15)/1.159(15)/-0.3372(14)/0.272(14)/-5.0(14)/0.1763(13)/0.4035(13)
166	train_features.csv	g-162	float64	23814	14370	0	-8.971	9.964	0.0(11)/1.424(11)/-1.057(10)/1.079(9)/-1.005(9)/1.116(9)/-1.007(9)/-0.5288(9)/1.018(9)/-1.185(9)
167	train_features.csv	g-163	float64	23814	14396	0	-7.069	10.0	10.0(54)/-1.036(13)/0.0(11)/1.016(10)/-1.059(9)/-1.22(9)/1.546(9)/1.14(9)/-1.053(9)/-1.06(9)
168	train_features.csv	g-164	float64	23814	10557	0	-10.0	10.0	0.0(592)/-0.3372(218)/0.3372(155)/0.0003(92)/-0.6745(64)/10.0(37)/0.4367(28)/0.2975(27)/0.6745(27)/-0.4421(27)
169	train_features.csv	g-165	float64	23814	13660	0	-8.944	6.004	0.0(35)/0.3372(15)/1.053(10)/-0.3372(10)/-0.6745(10)/-0.3101(9)/0.059(9)/-1.146(9)/0.2826(9)/-1.174(9)
170	train_features.csv	g-166	float64	23814	14282	0	-10.0	10.0	0.0(16)/1.145(10)/1.043(9)/-1.048(9)/1.046(9)/-1.008(9)/-1.015(9)/-0.3052(8)/1.095(8)/1.096(8)
171	train_features.csv	g-167	float64	23814	14366	0	-10.0	10.0	0.0(16)/1.051(10)/1.023(9)/-1.012(9)/-1.22(9)/-1.025(9)/-1.148(9)/-1.041(9)/1.033(8)/-1.362(8)
172	train_features.csv	g-168	float64	23814	14167	0	-6.565	10.0	0.0(13)/0.3372(11)/-1.081(10)/-1.025(10)/-1.165(10)/-1.017(10)/-1.353(9)/-1.083(9)/-1.089(9)/-1.084(9)
173	train_features.csv	g-169	float64	23814	13769	0	-7.621	10.0	0.0(56)/-0.3372(18)/0.3372(12)/1.018(11)/-1.029(11)/1.007(11)/1.03(10)/-1.127(10)/0.6745(9)/-1.005(9)
174	train_features.csv	g-170	float64	23814	14489	0	-4.91	10.0	10.0(69)/0.0(19)/1.002(10)/-0.3372(9)/-1.027(9)/-1.049(9)/-1.064(9)/-1.08(9)/-1.066(8)/1.9(8)
175	train_features.csv	g-171	float64	23814	13148	0	-5.059	10.0	0.0(75)/-0.3372(28)/0.3372(21)/-0.6745(13)/1.127(11)/1.038(11)/-1.185(11)/-0.8374(11)/1.066(10)/-1.087(10)
176	train_features.csv	g-172	float64	23814	14174	0	-10.0	5.854	0.0(18)/-1.243(11)/-1.037(10)/1.041(10)/1.062(9)/1.464(9)/1.045(8)/1.11(8)/1.087(8)/-1.061(8)
177	train_features.csv	g-173	float64	23814	14145	0	-10.0	7.107	0.0(20)/-1.046(10)/-1.033(9)/1.012(9)/-0.0307(9)/1.039(9)/-1.085(8)/-1.017(8)/1.044(8)/-1.013(8)
178	train_features.csv	g-174	float64	23814	14286	0	-7.87	9.642	0.0(18)/-1.008(12)/-1.026(9)/-1.061(9)/-0.5135(9)/-0.4615(8)/-1.012(8)/0.1975(8)/1.024(8)/-1.049(8)
179	train_features.csv	g-175	float64	23814	15034	0	-10.0	9.201	1.072(9)/-1.025(9)/1.016(9)/1.028(9)/0.0(9)/1.162(8)/0.0362(8)/1.184(7)/1.131(7)/-0.2282(7)
180	train_features.csv	g-176	float64	23814	14334	0	-7.731	9.243	0.0(14)/-1.076(10)/-1.283(10)/-1.022(9)/-1.058(9)/1.109(8)/-1.499(8)/0.3539(8)/-1.234(8)/-1.017(8)
181	train_features.csv	g-177	float64	23814	14210	0	-5.428	10.0	10.0(17)/0.0(16)/1.032(12)/-1.131(11)/1.181(11)/-1.164(10)/1.132(9)/-1.147(9)/1.598(9)/1.134(9)
182	train_features.csv	g-178	float64	23814	14802	0	-10.0	10.0	-10.0(94)/10.0(19)/0.0(18)/1.02(10)/0.2138(9)/-0.0331(9)/0.3372(8)/-1.07(8)/-0.4392(8)/-1.156(8)
183	train_features.csv	g-179	float64	23814	13853	0	-10.0	6.278	1.179(10)/-1.026(10)/0.0(10)/1.023(10)/-1.059(10)/-1.021(10)/1.007(9)/1.045(9)/1.059(9)/-1.001(9)
184	train_features.csv	g-180	float64	23814	14274	0	-10.0	8.635	0.0(15)/-1.005(9)/0.3372(9)/-0.3372(8)/-1.035(8)/-1.083(8)/-1.161(8)/1.023(8)/1.074(8)/-1.055(8)
185	train_features.csv	g-181	float64	23814	14639	0	-6.615	10.0	10.0(15)/0.0(12)/1.181(9)/-1.017(9)/-1.166(8)/1.018(8)/-1.04(8)/-1.025(8)/-1.051(8)/1.011(8)
186	train_features.csv	g-182	float64	23814	14271	0	-10.0	9.628	1.175(11)/-1.105(11)/1.044(11)/1.222(11)/1.259(10)/1.179(9)/1.403(9)/1.39(9)/1.126(9)/0.6745(9)
187	train_features.csv	g-183	float64	23814	14547	0	-10.0	9.648	-10.0(38)/0.0(14)/1.316(9)/1.112(9)/1.07(9)/1.069(9)/1.119(9)/1.099(9)/1.053(8)/1.221(8)
188	train_features.csv	g-184	float64	23814	11050	0	-10.0	3.842	0.0(138)/0.3372(33)/-0.3372(29)/0.3828(17)/0.6745(14)/0.1818(13)/-0.2492(12)/0.1116(12)/0.1838(12)/-0.0428(12)
189	train_features.csv	g-185	float64	23814	14355	0	-10.0	8.486	-10.0(172)/0.0(22)/0.3372(10)/1.017(10)/1.022(9)/-1.025(9)/-1.395(8)/1.077(8)/-1.124(8)/1.176(8)
190	train_features.csv	g-186	float64	23814	13361	0	-10.0	3.538	0.0(46)/-0.1389(10)/0.0911(10)/0.0421(10)/0.401(9)/0.0762(9)/1.043(9)/0.1369(9)/-0.0323(9)/-0.059(9)
191	train_features.csv	g-187	float64	23814	14290	0	-10.0	9.532	0.0(22)/1.003(11)/1.059(11)/-1.002(11)/-0.3372(11)/-1.06(10)/-1.156(10)/1.186(9)/1.011(8)/-0.1271(8)
192	train_features.csv	g-188	float64	23814	14075	0	-10.0	10.0	0.0(22)/1.016(10)/1.346(10)/-1.089(9)/1.116(9)/1.078(9)/1.185(9)/1.17(9)/1.163(8)/-1.272(8)
193	train_features.csv	g-189	float64	23814	14647	0	-10.0	10.0	-10.0(28)/0.0(20)/1.066(10)/1.007(10)/1.246(9)/1.036(9)/1.071(8)/1.512(8)/-1.11(8)/-1.097(8)
194	train_features.csv	g-190	float64	23814	14313	0	-10.0	8.987	0.0(15)/1.274(10)/1.207(10)/1.099(10)/-1.005(10)/-1.092(10)/1.036(9)/-0.3372(9)/1.238(9)/1.012(9)
195	train_features.csv	g-191	float64	23814	14234	0	-9.032	9.09	1.607(11)/0.0(11)/1.812(11)/1.096(10)/1.403(10)/1.314(9)/1.668(9)/1.691(9)/1.498(9)/1.126(9)
196	train_features.csv	g-192	float64	23814	13059	0	-4.248	10.0	0.0(66)/-0.3372(19)/-0.2752(12)/-0.321(12)/-0.6745(11)/1.066(11)/0.0732(10)/-0.0698(10)/0.3372(10)/1.002(9)
197	train_features.csv	g-193	float64	23814	13729	0	-10.0	4.57	0.0(25)/-1.032(12)/1.161(11)/0.3372(11)/-1.32(10)/1.034(10)/1.053(9)/1.032(9)/1.337(9)/0.6745(9)
198	train_features.csv	g-194	float64	23814	13523	0	-10.0	3.249	0.0(33)/1.022(13)/0.3372(11)/-0.0897(11)/1.007(10)/1.052(10)/1.015(10)/-0.1956(9)/-0.0014(9)/-1.023(9)
199	train_features.csv	g-195	float64	23814	14359	0	-10.0	4.945	-10.0(128)/0.0(16)/0.175(10)/0.2037(10)/1.021(9)/-0.77(9)/1.051(9)/-1.046(9)/0.4241(9)/1.011(9)
200	train_features.csv	g-196	float64	23814	14206	0	-10.0	7.866	-0.0644(10)/-1.223(10)/-1.222(10)/1.157(9)/1.074(9)/-1.204(9)/1.046(9)/0.1459(9)/-1.243(8)/-1.003(8)
201	train_features.csv	g-197	float64	23814	12694	0	-4.181	10.0	0.0(72)/10.0(37)/-0.3372(24)/0.3372(15)/-0.1282(13)/-0.1737(12)/-0.3831(11)/0.115(11)/-0.1845(10)/-1.083(10)
202	train_features.csv	g-198	float64	23814	14168	0	-4.848	10.0	1.007(13)/-1.08(9)/-1.138(9)/0.0(9)/-0.1452(9)/-1.012(9)/-1.027(9)/-1.043(8)/-1.132(8)/-1.089(8)
203	train_features.csv	g-199	float64	23814	13966	0	-10.0	5.198	0.3372(27)/0.0(23)/1.009(11)/1.145(10)/1.015(10)/1.045(10)/1.055(10)/1.006(9)/-1.049(9)/1.092(9)
204	train_features.csv	g-200	float64	23814	14239	0	-7.602	7.267	0.0(16)/-0.2005(12)/1.081(12)/1.079(9)/1.001(9)/1.041(9)/1.011(9)/-0.0309(9)/1.195(9)/-1.248(9)
205	train_features.csv	g-201	float64	23814	14028	0	-5.717	10.0	10.0(98)/0.0(44)/1.025(12)/-1.062(11)/-0.144(10)/-0.0377(9)/-1.013(9)/-0.3372(9)/-0.4911(9)/-0.2731(9)
206	train_features.csv	g-202	float64	23814	12068	0	-10.0	6.227	0.0(337)/0.3372(192)/-0.3372(142)/-10.0(110)/0.6745(70)/-0.6745(39)/0.3201(28)/0.2522(24)/0.5504(22)/0.7734(20)
207	train_features.csv	g-203	float64	23814	14316	0	-10.0	10.0	0.0(27)/0.3372(15)/-0.3372(15)/1.072(10)/0.1134(9)/0.6745(9)/1.074(9)/-1.024(9)/-1.003(8)/0.3559(8)
208	train_features.csv	g-204	float64	23814	14044	0	-10.0	8.459	0.0(23)/-10.0(21)/1.005(11)/-5.0(10)/-1.241(10)/-1.096(10)/-1.109(10)/-1.086(10)/-0.1534(9)/0.3004(9)
209	train_features.csv	g-205	float64	23814	14140	0	-7.898	10.0	1.012(13)/0.4358(10)/1.014(10)/1.048(10)/1.198(10)/1.04(9)/1.14(9)/1.077(9)/0.0822(9)/1.105(8)
210	train_features.csv	g-206	float64	23814	14561	0	-10.0	10.0	0.0(21)/1.013(10)/1.046(10)/1.154(10)/1.077(10)/1.069(10)/1.051(10)/1.034(10)/1.01(9)/1.053(9)
211	train_features.csv	g-207	float64	23814	13941	0	-7.708	10.0	0.0(40)/0.3372(12)/-0.3372(11)/-1.032(11)/-1.01(10)/-1.051(9)/1.024(9)/-1.357(9)/-0.2968(9)/-1.131(9)
212	train_features.csv	g-208	float64	23814	14518	0	-5.726	10.0	10.0(113)/-1.096(9)/-1.21(9)/-0.6745(9)/-1.057(9)/-1.03(9)/-1.222(9)/-1.028(9)/-1.044(8)/-1.002(8)
213	train_features.csv	g-209	float64	23814	14045	0	-6.193	10.0	0.0(27)/-0.3372(16)/-0.6745(13)/1.023(11)/1.49(10)/1.051(10)/1.118(10)/1.054(10)/-1.035(10)/1.092(9)
214	train_features.csv	g-210	float64	23814	14167	0	-9.057	10.0	0.0(15)/0.3372(11)/-1.098(10)/-1.15(9)/-1.046(9)/1.036(9)/10.0(9)/1.032(8)/-1.349(8)/-1.022(8)
215	train_features.csv	g-211	float64	23814	13981	0	-10.0	10.0	0.0(30)/0.3372(14)/1.07(12)/-1.028(12)/1.036(11)/-1.036(11)/1.076(10)/0.149(9)/1.077(9)/1.161(9)
216	train_features.csv	g-212	float64	23814	13609	0	-7.827	10.0	0.0(43)/0.3372(20)/1.141(10)/-0.3372(10)/1.018(10)/-1.043(9)/-1.376(9)/1.064(9)/1.215(9)/-1.01(9)
217	train_features.csv	g-213	float64	23814	3956	0	-3.638	10.0	0.0(3733)/-0.3372(787)/0.3372(333)/-0.1649(99)/-0.1585(84)/-0.6745(77)/-0.283(66)/-0.2822(65)/-0.2675(63)/-0.4913(61)
218	train_features.csv	g-214	float64	23814	14104	0	-10.0	7.771	-1.069(11)/1.066(11)/0.0(11)/-1.004(11)/1.054(10)/-1.016(10)/-1.018(9)/-1.228(8)/1.019(8)/1.138(8)
219	train_features.csv	g-215	float64	23814	14591	0	-6.196	10.0	10.0(34)/0.0(18)/-1.015(10)/1.014(10)/0.3372(10)/-0.3372(10)/-1.096(9)/-1.011(9)/-1.029(8)/0.4052(8)
220	train_features.csv	g-216	float64	23814	10841	0	-3.89	10.0	0.0(496)/0.3372(56)/-0.3372(53)/-0.5591(50)/0.2563(42)/-0.2762(34)/-0.2418(32)/-0.4067(31)/0.4546(25)/0.051(24)
221	train_features.csv	g-217	float64	23814	14057	0	-8.417	10.0	-1.267(11)/-1.044(11)/-1.058(11)/1.025(10)/-1.087(10)/-1.042(10)/-1.079(10)/-1.109(10)/-1.069(9)/-1.063(9)
222	train_features.csv	g-218	float64	23814	14373	0	-10.0	10.0	0.0(26)/-0.3372(11)/1.04(10)/1.049(10)/-1.123(9)/1.056(9)/1.154(9)/-1.16(9)/-1.018(9)/1.171(8)
223	train_features.csv	g-219	float64	23814	7123	0	-2.891	10.0	0.0(997)/-0.1558(58)/-0.4529(48)/-0.0819(45)/0.1875(45)/-0.1963(41)/-0.113(41)/-0.2792(39)/-0.1663(37)/-0.2141(36)
224	train_features.csv	g-220	float64	23814	14244	0	-5.922	10.0	1.054(9)/1.033(9)/1.043(8)/-1.073(8)/-1.009(8)/1.059(8)/1.041(8)/-1.014(8)/-1.048(8)/-1.079(8)
225	train_features.csv	g-221	float64	23814	14086	0	-10.0	7.597	0.0(21)/-1.03(10)/1.031(9)/1.109(9)/1.044(9)/1.005(8)/1.007(8)/-1.247(8)/-1.026(8)/-1.059(8)
226	train_features.csv	g-222	float64	23814	14222	0	-8.37	10.0	-1.061(14)/-1.06(11)/-1.07(11)/-1.001(10)/-1.147(10)/-1.006(10)/-1.235(10)/-1.082(9)/-0.0833(9)/-1.042(9)
227	train_features.csv	g-223	float64	23814	14116	0	-10.0	5.95	0.0(12)/1.038(10)/-1.006(10)/1.036(9)/1.066(9)/-1.003(9)/1.043(9)/1.025(9)/-1.085(8)/-1.014(8)
228	train_features.csv	g-224	float64	23814	14378	0	-8.764	10.0	0.0(17)/1.025(11)/1.064(9)/1.204(9)/-1.283(9)/-1.045(9)/1.105(8)/1.086(8)/1.04(8)/-1.092(8)
229	train_features.csv	g-225	float64	23814	13920	0	-7.425	10.0	0.0(23)/-1.035(12)/0.3372(10)/1.002(10)/1.023(9)/-1.126(9)/1.075(9)/-0.3372(9)/-0.3043(9)/-1.031(8)
230	train_features.csv	g-226	float64	23814	14167	0	-4.341	10.0	10.0(61)/-0.3372(19)/0.0(18)/1.034(12)/1.036(10)/0.3372(10)/-1.089(10)/-1.074(9)/1.172(9)/1.025(9)
231	train_features.csv	g-227	float64	23814	12490	0	-10.0	6.391	0.0(268)/0.3372(117)/-0.3372(88)/0.6745(32)/0.2668(31)/-0.057(27)/0.1672(25)/0.3668(22)/-0.6745(22)/-0.1848(18)
232	train_features.csv	g-228	float64	23814	14211	0	-10.0	10.0	-10.0(541)/0.0(22)/0.3372(13)/-1.019(10)/1.092(10)/1.118(9)/1.299(9)/1.014(9)/1.145(8)/1.023(8)
233	train_features.csv	g-229	float64	23814	14320	0	-6.438	10.0	0.0(29)/-1.004(11)/-1.05(11)/-1.288(10)/-1.195(9)/1.003(9)/-1.007(9)/-1.006(9)/-1.093(8)/-1.143(8)
234	train_features.csv	g-230	float64	23814	14134	0	-6.19	9.818	0.0(17)/0.3372(10)/-1.156(9)/1.197(8)/-1.175(8)/-1.007(8)/-1.037(8)/1.092(8)/-1.088(8)/-1.231(8)
235	train_features.csv	g-231	float64	23814	14915	0	-10.0	10.0	-10.0(20)/0.0(13)/1.033(9)/1.188(8)/1.088(8)/1.037(8)/1.189(8)/1.05(8)/-1.062(8)/1.041(8)
236	train_features.csv	g-232	float64	23814	14054	0	-5.493	10.0	0.0(19)/10.0(10)/1.03(9)/0.3372(9)/-1.089(9)/1.414(9)/1.145(9)/1.099(9)/-1.015(8)/1.048(8)
237	train_features.csv	g-233	float64	23814	13445	0	-10.0	5.476	0.0(43)/1.089(12)/-1.045(11)/-1.148(11)/1.031(10)/-1.007(10)/-0.3372(10)/-1.048(10)/1.151(9)/0.0843(8)
238	train_features.csv	g-234	float64	23814	14418	0	-10.0	9.509	-1.035(10)/1.15(9)/-1.062(9)/1.12(9)/1.037(9)/-0.3372(9)/-1.26(8)/-0.0024(8)/-10.0(8)/1.155(8)
239	train_features.csv	g-235	float64	23814	14278	0	-4.582	10.0	0.0(24)/10.0(16)/-0.3372(15)/-1.122(9)/-1.059(9)/-1.045(9)/1.002(9)/-1.017(8)/1.141(8)/0.0828(8)
240	train_features.csv	g-236	float64	23814	13832	0	-10.0	7.878	0.0(16)/1.176(13)/1.074(11)/1.003(10)/1.053(10)/-1.115(10)/-1.239(10)/1.137(9)/-0.3372(9)/0.0301(9)
241	train_features.csv	g-237	float64	23814	12975	0	-10.0	7.402	0.0(64)/0.3372(17)/-0.3372(15)/-0.0155(11)/1.126(11)/-0.0988(10)/-0.0587(10)/0.3221(10)/-1.029(10)/-0.1861(9)
242	train_features.csv	g-238	float64	23814	6318	0	-9.056	3.852	0.0(4178)/0.3372(424)/-0.3372(186)/0.0003(114)/0.0901(98)/0.1045(80)/0.0469(71)/0.0192(65)/-0.0924(64)/-0.0388(63)
243	train_features.csv	g-239	float64	23814	14248	0	-10.0	5.511	-1.096(12)/-1.058(10)/0.0(10)/-1.26(9)/-1.001(9)/-1.073(9)/-1.036(9)/1.034(9)/-1.044(8)/1.123(8)
244	train_features.csv	g-240	float64	23814	13263	0	-7.995	10.0	0.0(34)/-0.3372(12)/1.009(11)/0.3372(10)/1.055(10)/1.088(10)/1.026(10)/0.3683(9)/-1.061(9)/-0.0044(9)
245	train_features.csv	g-241	float64	23814	14270	0	-10.0	7.759	0.0(21)/1.058(12)/1.018(10)/-0.3372(10)/-1.12(9)/0.2607(9)/1.031(8)/1.033(8)/-1.036(8)/-1.048(8)
246	train_features.csv	g-242	float64	23814	14085	0	-5.126	10.0	0.0(24)/0.3372(12)/1.102(10)/1.136(10)/1.112(9)/-1.16(9)/-1.092(9)/1.207(9)/1.066(9)/1.042(9)
247	train_features.csv	g-243	float64	23814	14364	0	-5.051	10.0	10.0(31)/0.0(14)/-1.026(12)/-1.039(11)/-1.042(10)/-1.04(10)/-1.054(10)/-1.281(10)/0.3372(9)/-1.061(9)
248	train_features.csv	g-244	float64	23814	11942	0	-2.806	10.0	0.0(142)/-0.3372(42)/0.3372(26)/-0.1933(16)/-0.6745(15)/-0.3076(13)/0.0809(13)/-0.1244(13)/-0.1696(13)/-0.1005(12)
249	train_features.csv	g-245	float64	23814	14572	0	-6.483	10.0	10.0(12)/0.0(11)/-1.021(11)/-1.001(9)/-1.142(9)/1.131(9)/-0.3372(9)/-1.123(9)/1.286(9)/-1.028(9)
250	train_features.csv	g-246	float64	23814	14007	0	-9.726	10.0	0.0(26)/1.031(12)/-1.145(10)/1.096(10)/1.119(10)/-1.059(9)/-1.163(9)/-1.091(9)/1.098(9)/1.163(8)
251	train_features.csv	g-247	float64	23814	14198	0	-10.0	6.354	1.019(11)/1.041(10)/1.117(10)/1.142(10)/1.174(9)/1.177(9)/1.02(9)/1.024(9)/1.31(9)/1.054(9)
252	train_features.csv	g-248	float64	23814	14265	0	-5.866	10.0	10.0(196)/0.0(20)/1.088(11)/-1.03(9)/-1.086(9)/-1.014(9)/-1.076(9)/-1.105(9)/-1.204(9)/-1.234(8)
253	train_features.csv	g-249	float64	23814	14219	0	-6.768	10.0	0.0(13)/1.084(10)/1.169(10)/-1.041(9)/-1.062(9)/-1.006(9)/-1.009(9)/-1.003(9)/-1.067(9)/1.188(9)
